client_id,variation,error_count
2900755,test,3
2900782,control,1
2901290,test,0
2901726,control,2
2901829,control,4
2902157,test,0
2902236,test,0
2902292,test,2
2902418,test,12
2902489,control,0
2902628,control,0
2902655,test,0
2902755,test,3
2903115,control,0
2903228,control,4
2903318,test,0
2903383,test,31
2903616,test,0
2903686,test,2
2903734,control,0
2903954,test,2
2904153,control,0
2904219,test,1
2904767,test,0
2905232,control,2
2905307,test,0
2905387,test,0
2905481,control,2
2905655,test,0
2905735,test,2
2906027,control,12
2906088,test,1
2906154,control,2
2906540,test,3
2906578,test,6
2906777,test,0
2907112,control,0
2907116,control,4
2907218,control,0
2907270,control,0
2907284,control,4
2907303,control,1
2907522,test,0
2907733,test,0
2908055,test,0
2908142,control,10
2908177,test,1
2908364,control,2
2908396,test,1
2908510,control,1
2908566,test,0
2909102,test,0
2909272,control,2
2909421,control,9
2909998,test,5
2910062,test,0
2910449,control,1
2910644,test,0
2911002,test,1
2911049,control,0
2911179,test,0
2911193,control,0
2911416,control,0
2911637,control,0
2911975,control,3
2911997,test,2
2912218,control,0
2912399,test,2
2912466,control,0
2912507,test,2
2912521,control,1
2913074,test,0
2913092,control,0
2913213,control,0
2913291,test,3
2913503,control,0
2913555,test,0
2913577,test,19
2913667,test,0
2914011,test,0
2914362,test,2
2914747,test,1
2914951,test,1
2914974,test,3
2915003,control,7
2915029,test,0
2915335,test,0
2915433,test,0
2915540,control,1
2915635,test,0
2915875,test,2
2915887,control,0
2916530,control,0
2916728,test,0
2916890,control,1
2917069,control,1
2917410,control,0
2917495,control,0
2917814,test,6
2917969,test,0
2918312,control,0
2918665,control,0
2918674,test,0
2918728,test,0
2918922,control,0
2919531,control,0
2919562,test,0
2919624,test,0
2919639,test,0
2919916,test,0
2920041,test,3
2920044,control,3
2920218,test,2
2920410,control,0
2920485,test,0
2920551,test,5
2920915,control,0
2921094,test,7
2921435,test,7
2921463,test,0
2921499,test,0
2922012,control,8
2922511,test,1
2922541,test,2
2922633,control,0
2922703,control,0
2922807,control,1
2923048,test,3
2923145,control,0
2923234,test,3
2923314,test,10
2923342,control,2
2923439,test,7
2923510,test,3
2924134,control,3
2925255,control,4
2925307,control,0
2925771,test,3
2926160,control,5
2926457,test,0
2926568,control,1
2926621,test,0
2926683,control,3
2927088,test,0
2927272,test,1
2927426,test,1
2927484,test,0
2927910,test,4
2928002,control,4
2928028,test,1
2928156,test,0
2928369,control,10
2928400,control,1
2928495,test,0
2928968,test,2
2929334,test,3
2929982,test,2
2930101,control,4
2930510,test,4
2930525,test,2
2931057,control,0
2931459,test,0
2931528,control,0
2931629,test,7
2931649,test,1
2932023,control,0
2933245,test,2
2933555,test,0
2933843,control,1
2933864,control,8
2934006,control,0
2934436,test,0
2934452,control,2
2934470,control,7
2934738,test,15
2934858,test,2
2934958,test,0
2935066,test,1
2935311,control,0
2935462,test,0
2935751,control,1
2935833,control,0
2936364,control,0
2936450,test,2
2936546,control,1
2936563,test,0
2937318,test,1
2937341,test,6
2937584,test,0
2937724,control,0
2937783,control,6
2937954,test,10
2938090,control,1
2938239,test,5
2938423,control,2
2938439,control,3
2938714,test,1
2938762,control,0
2938798,test,0
2938904,test,0
2939151,test,2
2939492,test,2
2939579,control,2
2939759,test,0
2939962,test,0
2940022,control,2
2940782,control,2
2940929,test,0
2941236,test,3
2941394,test,0
2941566,test,0
2941700,control,0
2941743,test,0
2941981,test,3
2941991,test,11
2942135,test,0
2942468,control,2
2942633,control,3
2942725,test,0
2942905,control,0
2943380,test,2
2943867,test,3
2944383,control,0
2944439,test,0
2944544,test,1
2944846,test,0
2944878,test,0
2945260,control,0
2945563,test,0
2945669,control,3
2945880,control,0
2946292,control,1
2946301,control,1
2946499,control,0
2946707,test,0
2946745,test,1
2946761,control,2
2946784,test,4
2946845,control,0
2946941,test,27
2947302,control,0
2947364,test,6
2947410,test,8
2947592,test,1
2947829,control,11
2947955,control,0
2948165,test,4
2948485,test,0
2948504,control,2
2948707,control,3
2948735,test,2
2948903,test,2
2949083,control,1
2949303,test,0
2949340,test,0
2949346,control,3
2949523,control,2
2949607,control,1
2949963,test,0
2950030,control,10
2950065,control,0
2950141,control,1
2950345,control,0
2950516,test,0
2950972,test,2
2951320,control,3
2951330,test,0
2951413,test,0
2951480,test,0
2951899,test,0
2951968,test,5
2952186,control,3
2952340,test,0
2952415,test,0
2952435,test,1
2952627,test,1
2952653,control,3
2952729,test,2
2952883,test,0
2952896,test,0
2952942,test,0
2953613,test,1
2953672,test,4
2954100,test,0
2954139,control,1
2954633,test,7
2954672,test,3
2954678,test,0
2955394,test,4
2955506,control,5
2955739,control,0
2955767,test,0
2955920,test,0
2956615,test,3
2956739,control,0
2956992,control,0
2957064,test,0
2957105,test,1
2957115,control,2
2957678,control,5
2957681,control,1
2958474,control,0
2958543,test,4
2958700,test,3
2958867,control,2
2958877,test,1
2958995,control,0
2959030,test,0
2959315,test,9
2959374,test,5
2959476,test,1
2959614,test,0
2959782,control,1
2959977,test,5
2960409,test,0
2960561,test,3
2960870,control,1
2961021,test,2
2961285,control,11
2961467,control,0
2962019,control,0
2962021,test,0
2962496,control,4
2962779,control,2
2963023,test,2
2963107,control,0
2963532,test,3
2963704,test,0
2963856,test,0
2963883,test,4
2964488,control,2
2965081,control,6
2965474,test,0
2965703,test,0
2965989,test,4
2966185,test,1
2966302,test,0
2966471,test,1
2966822,control,0
2966935,test,0
2966961,test,1
2966989,test,1
2967109,test,0
2967150,test,0
2967297,control,0
2967418,control,1
2967451,test,0
2967584,control,0
2967792,control,10
2967798,test,3
2968201,test,0
2968242,test,0
2968356,test,1
2968554,control,0
2968638,control,0
2968779,control,1
2968815,control,1
2968827,control,0
2969107,test,3
2969158,control,0
2969219,test,2
2969404,test,0
2969410,test,0
2969524,test,0
2969737,control,5
2969808,control,1
2970159,test,2
2970209,test,5
2970524,test,2
2970740,control,0
2970745,test,2
2971453,test,0
2971609,test,3
2971636,control,0
2971711,control,0
2971820,control,1
2972128,test,1
2972136,test,12
2972315,test,1
2972755,test,0
2972767,control,0
2972819,control,2
2972845,test,0
2972967,test,0
2973289,control,4
2973312,control,1
2973823,control,0
2973864,test,2
2973941,test,0
2974123,test,0
2974324,test,1
2974446,control,0
2974536,test,4
2975248,control,0
2975456,test,10
2975647,test,0
2975818,control,0
2975991,test,10
2976242,test,1
2976279,control,0
2976361,test,0
2976498,test,0
2976622,test,0
2977108,control,0
2977164,test,0
2977461,control,9
2977468,test,0
2977752,test,0
2978308,control,1
2978551,control,0
2978646,control,5
2978653,control,0
2978729,control,3
2978756,test,0
2979075,control,1
2979170,control,1
2979920,test,1
2980183,control,4
2980350,test,4
2980446,test,0
2980797,test,0
2980960,control,1
2981107,test,3
2981422,control,0
2981933,control,4
2982062,control,0
2982070,control,1
2982302,test,0
2982359,test,1
2982738,control,5
2983073,control,0
2983117,control,5
2983447,test,0
2983465,test,0
2983567,test,2
2983616,test,2
2983687,control,5
2983782,test,2
2983815,control,0
2983878,control,1
2984162,control,0
2984358,test,0
2984964,control,5
2985225,control,0
2985233,test,4
2985789,control,7
2986072,test,3
2986109,test,4
2986194,test,4
2986368,test,0
2986513,test,0
2986674,test,1
2986784,control,0
2987187,test,1
2987193,test,0
2987417,test,0
2987813,control,0
2987845,test,2
2987983,test,4
2988143,test,9
2988219,test,0
2988371,test,2
2989013,control,0
2989314,test,0
2989423,test,0
2989514,control,2
2989904,control,0
2990028,test,0
2990066,test,2
2990592,test,7
2990600,control,0
2990838,control,0
2990991,control,3
2991219,test,1
2991457,control,0
2991849,control,0
2991897,test,0
2992053,test,7
2992374,test,2
2992443,control,4
2992803,control,2
2993545,test,11
2993768,test,1
2993988,control,0
2994001,control,3
2994014,test,4
2994114,test,0
2994540,control,1
2994578,control,2
2995076,control,0
2995237,control,0
2995320,control,0
2995640,control,0
2995845,control,6
2995887,control,0
2996165,test,4
2996184,control,8
2996230,control,0
2996254,test,1
2996318,test,6
2996782,test,0
2996810,test,4
2997774,control,7
2997807,control,2
2997960,test,0
2998708,test,0
2998821,control,1
2998840,control,2
2998988,test,0
2999469,control,1
2999505,control,5
2999877,control,0
2999886,control,0
3000332,control,2
3000430,control,4
3000609,control,0
3000918,test,1
3001093,control,1
3001576,control,0
3001667,control,2
3002237,test,0
3002266,test,2
3002288,control,0
3002873,control,5
3003277,control,2
3003396,control,0
3003746,control,0
3003906,control,4
3004061,control,1
3004070,control,1
3004249,test,16
3004381,control,3
3004580,test,3
3004614,control,2
3004695,control,0
3004927,test,0
3005333,test,0
3005754,control,1
3005892,control,3
3005964,test,0
3005990,control,0
3006177,control,0
3006685,test,0
3006695,test,0
3006793,control,2
3006945,control,2
3007112,test,12
3007171,test,7
3007459,control,4
3007621,test,0
3007638,control,0
3007715,control,0
3007790,control,5
3008006,test,2
3008036,control,0
3008375,test,0
3008621,control,2
3008682,test,3
3009151,test,1
3009581,control,2
3009588,control,8
3009615,control,10
3009769,test,1
3009911,test,3
3009921,control,4
3010146,control,0
3010287,test,1
3010704,control,0
3010914,control,0
3011192,test,0
3011265,control,0
3011272,test,6
3011290,test,0
3011342,control,0
3011825,control,3
3012216,test,0
3012467,test,6
3012729,test,3
3012770,control,3
3013018,test,0
3013271,control,2
3013641,control,5
3013739,test,0
3013805,test,7
3014147,control,8
3014716,test,1
3014779,control,0
3014872,control,21
3015082,test,2
3015113,test,0
3015438,control,4
3015972,control,3
3016026,test,0
3016282,test,0
3016443,control,0
3016688,test,0
3016724,control,0
3016851,control,0
3016960,test,0
3017094,control,5
3017194,test,0
3017374,test,0
3017509,control,3
3017579,control,2
3017951,control,1
3017968,test,0
3018016,test,0
3018059,control,0
3018065,test,2
3018255,test,1
3018285,test,0
3018422,test,3
3018474,test,5
3018496,test,0
3018537,control,2
3018646,test,11
3018742,control,0
3018904,control,0
3018943,control,2
3018946,control,10
3018954,test,4
3019051,test,2
3019314,control,4
3019656,control,2
3019683,control,0
3019756,control,8
3019793,control,2
3019910,control,5
3019916,control,2
3021412,test,0
3021430,test,4
3021700,test,1
3021757,test,4
3021965,control,4
3022559,test,0
3022679,test,0
3022895,test,0
3022938,test,0
3023003,test,1
3023031,control,0
3023323,control,1
3023902,test,0
3024162,test,2
3024246,control,1
3024259,test,0
3024744,control,0
3025015,control,0
3025280,control,1
3025285,control,1
3025507,control,1
3025871,test,2
3026033,test,3
3026128,control,4
3026222,test,0
3027050,test,0
3027182,test,1
3027315,control,1
3027452,control,0
3027610,test,2
3027717,test,1
3028270,test,4
3028826,control,0
3028832,test,2
3028950,test,5
3029208,test,2
3029315,test,2
3029395,control,0
3030068,control,0
3030087,test,0
3030274,control,0
3030589,test,4
3030605,control,5
3030826,test,0
3031356,test,6
3031528,test,0
3031557,test,0
3031632,control,0
3032745,test,4
3032845,control,0
3032968,control,2
3032988,test,0
3032996,control,2
3033091,control,0
3033824,test,5
3034075,test,15
3034096,test,0
3034709,test,0
3034732,test,0
3034927,test,0
3035205,control,0
3035258,test,2
3035283,control,0
3035401,test,0
3035523,test,8
3035988,control,5
3036360,control,2
3036660,control,3
3036664,test,2
3036745,control,9
3036897,test,5
3037310,test,0
3037617,test,0
3037662,test,0
3037751,control,1
3037882,control,0
3037959,test,0
3038059,test,1
3038062,control,0
3038711,test,2
3038748,test,0
3039540,test,0
3039602,test,0
3040199,test,0
3040221,test,0
3040274,control,1
3040477,test,1
3040729,test,0
3040964,test,0
3041020,test,0
3041776,control,0
3042494,control,0
3042867,test,0
3043425,control,0
3043508,control,1
3043851,control,7
3043895,control,8
3043924,control,1
3044046,test,0
3044203,control,0
3044471,test,1
3044726,control,0
3044984,test,9
3045007,control,5
3045128,test,0
3045158,control,2
3045527,test,4
3046008,test,0
3046019,test,0
3046021,control,0
3046140,control,0
3046631,control,0
3046703,control,0
3047132,test,0
3047293,test,4
3047313,test,0
3047437,control,2
3047758,test,0
3047764,control,0
3047925,test,0
3048576,control,1
3048587,test,3
3048644,test,3
3049191,control,2
3049212,control,4
3049293,test,12
3049466,test,0
3049636,test,0
3050053,test,3
3050400,control,1
3050536,test,0
3050600,control,0
3050718,test,29
3050777,test,1
3051193,test,0
3051398,control,0
3052085,control,5
3052460,control,0
3052488,control,0
3052516,control,10
3052534,control,0
3053434,control,1
3053639,control,2
3053786,control,0
3053842,test,0
3054118,control,5
3054355,control,4
3054953,test,0
3055168,test,9
3055315,control,17
3055560,test,0
3055755,control,0
3056475,control,4
3056753,control,0
3057378,test,0
3057486,test,0
3057515,test,2
3057623,test,0
3058849,control,0
3059043,test,0
3059225,test,1
3059335,test,7
3059947,control,4
3059961,test,0
3060095,test,1
3060121,control,1
3060280,test,0
3060305,control,2
3060494,control,0
3060572,test,2
3060664,test,2
3060931,control,0
3060990,test,0
3061491,test,0
3061563,control,0
3061886,control,6
3062036,test,3
3062683,test,0
3062998,test,0
3063284,test,0
3063658,control,4
3063661,control,0
3063706,control,0
3063763,test,0
3063857,test,4
3064392,control,0
3064622,test,5
3064729,test,8
3065089,test,26
3065153,test,0
3065319,test,3
3065637,test,0
3065744,control,0
3065804,test,3
3065805,test,0
3066535,control,0
3066692,test,6
3066822,test,0
3066917,control,1
3067778,control,2
3068094,test,21
3068432,test,0
3068479,test,0
3068579,control,1
3068582,test,10
3068817,test,3
3068937,control,0
3068965,test,0
3069127,control,0
3069269,test,2
3069289,test,0
3069378,control,0
3069501,test,3
3069573,test,0
3069791,test,0
3070009,test,0
3070398,test,0
3070675,control,1
3070720,control,0
3070846,test,1
3070856,test,2
3070971,test,0
3071126,test,0
3071281,test,4
3071382,control,3
3071537,control,2
3071553,test,0
3071651,test,0
3071700,test,0
3071824,test,0
3071896,test,1
3071976,test,1
3072060,test,0
3072135,test,3
3072276,test,1
3072474,control,3
3072660,test,0
3072665,test,0
3072907,test,4
3073143,test,0
3073245,control,8
3073291,test,5
3073326,control,1
3073360,control,2
3073523,control,1
3073670,control,0
3073945,control,1
3074145,control,0
3074319,test,0
3074366,test,0
3074522,test,0
3074540,test,3
3075073,control,1
3075138,test,0
3075416,test,0
3075422,control,3
3075744,control,0
3076128,test,2
3076358,control,0
3076371,test,6
3076584,control,1
3076613,control,0
3076639,control,0
3076748,test,15
3076977,test,2
3077159,test,0
3077197,test,0
3077224,test,0
3077364,control,4
3077416,control,8
3077646,test,1
3077737,test,9
3078031,test,0
3078061,test,1
3078430,control,0
3078770,control,0
3078775,test,0
3078858,test,0
3078866,control,1
3078880,control,6
3079172,test,8
3079181,test,1
3079521,test,2
3080031,test,0
3080346,test,0
3080898,test,0
3080903,test,9
3081113,test,4
3081214,control,0
3081216,control,0
3081243,control,0
3081313,control,2
3081419,test,1
3081541,control,0
3081692,control,0
3081843,test,0
3081918,test,0
3082498,test,1
3082507,control,0
3082671,test,2
3082752,test,0
3082821,test,0
3083196,test,0
3083365,test,7
3083585,test,2
3083985,control,0
3084005,control,2
3084223,control,2
3084284,test,2
3084446,test,2
3084509,control,0
3084520,control,1
3084562,control,0
3084575,control,1
3084733,control,2
3084938,test,1
3084989,control,0
3085019,test,0
3085181,test,6
3085213,test,3
3085421,test,2
3085751,test,3
3085984,control,0
3086073,control,4
3086399,control,4
3086713,test,1
3086953,test,0
3087062,test,0
3087316,control,0
3087509,test,2
3087575,test,0
3087957,control,1
3088104,control,0
3088189,control,2
3088262,test,2
3088472,control,1
3088502,test,7
3088659,test,0
3089039,test,0
3089225,control,1
3089314,control,1
3089372,test,0
3089464,test,2
3089722,control,0
3089893,test,1
3090014,control,0
3090064,test,0
3090130,control,8
3090798,control,0
3091038,control,3
3091233,test,0
3091387,control,1
3091404,test,1
3091837,test,0
3091844,test,0
3092020,control,5
3092256,control,0
3092668,control,0
3092850,control,0
3093212,control,7
3093476,test,17
3093789,control,0
3093790,test,0
3094709,test,3
