client_id,process_step,error_count,variation
4428832,start,1,test
4428832,step_1,0,test
4428832,step_2,0,test
4428832,step_3,0,test
4428861,start,2,test
4429250,start,0,test
4429250,step_1,0,test
4429250,step_2,0,test
4429250,step_3,0,test
4429332,start,0,test
4429332,step_1,0,test
4429332,step_2,0,test
4429332,step_3,0,test
4429356,start,0,test
4429356,step_1,0,test
4429356,step_2,0,test
4429356,step_3,0,test
4429669,start,0,test
4429669,step_1,0,test
4429669,step_2,0,test
4429669,step_3,0,test
4430112,start,6,test
4430112,step_1,3,test
4430112,step_2,1,test
4430331,start,4,test
4430331,step_1,0,test
4430346,start,0,test
4430346,step_1,0,test
4430346,step_2,0,test
4430346,step_3,0,test
4430662,start,1,test
4430662,step_1,0,test
4430662,step_2,0,test
4430662,step_3,0,test
4430714,start,1,test
4430714,step_1,0,test
4430714,step_2,0,test
4430714,step_3,0,test
4430996,start,3,test
4430996,step_3,2,test
4430996,step_1,0,test
4430996,step_2,0,test
4431295,start,1,test
4431741,start,2,test
4431741,step_1,1,test
4431741,step_2,1,test
4431741,step_3,1,test
4431912,start,3,test
4431912,step_1,1,test
4431912,step_2,1,test
4431912,step_3,0,test
4432653,step_1,2,test
4432653,start,1,test
4432653,step_2,1,test
4432653,step_3,0,test
4432848,start,3,test
4432848,step_3,3,test
4432848,step_1,1,test
4432848,step_2,1,test
4433172,step_2,1,test
4433172,step_3,1,test
4433172,start,0,test
4433172,step_1,0,test
4433730,start,0,test
4433730,step_1,0,test
4433730,step_2,0,test
4433730,step_3,0,test
4433874,start,1,test
4433874,step_1,0,test
4433874,step_2,0,test
4434024,start,1,test
4434024,step_1,1,test
4434024,step_2,0,test
4434024,step_3,0,test
4434126,start,2,test
4434126,step_1,0,test
4434126,step_2,0,test
4434126,step_3,0,test
4434894,start,0,test
4434894,step_1,0,test
4434894,step_2,0,test
4434894,step_3,0,test
4434932,start,0,test
4434932,step_1,0,test
4435018,start,1,test
4435018,step_1,1,test
4436159,start,1,test
4436159,step_1,1,test
4436159,step_3,1,test
4436159,step_2,0,test
4437508,start,0,test
4438307,start,4,test
4438307,step_1,1,test
4438679,step_1,1,test
4438679,step_2,1,test
4438679,start,0,test
4438679,step_3,0,test
4439304,start,0,test
4439304,step_1,0,test
4439304,step_2,0,test
4439304,step_3,0,test
4439782,start,2,test
4439782,step_1,1,test
4439782,step_2,0,test
4439782,step_3,0,test
4440056,start,0,test
4440197,start,1,test
4440197,step_1,0,test
4440197,step_2,0,test
4440197,step_3,0,test
4440552,start,2,test
4440552,step_1,0,test
4440552,step_2,0,test
4440552,step_3,0,test
4440789,start,0,test
4440789,step_1,0,test
4440789,step_2,0,test
4440789,step_3,0,test
4440880,step_2,5,test
4440880,step_3,5,test
4440880,start,4,test
4440880,step_1,4,test
4442274,start,0,test
4442274,step_1,0,test
4442274,step_2,0,test
4442274,step_3,0,test
4442360,start,0,test
4442360,step_1,0,test
4442495,start,4,test
4442495,step_1,2,test
4442495,step_2,1,test
4443864,step_1,1,test
4443864,start,0,test
4443918,start,0,test
4443918,step_1,0,test
4443998,start,3,test
4443998,step_1,1,test
4443998,step_2,0,test
4443998,step_3,0,test
4444070,start,0,test
4444070,step_1,0,test
4444070,step_2,0,test
4444070,step_3,0,test
4444161,start,0,test
4444161,step_1,0,test
4444161,step_2,0,test
4444161,step_3,0,test
4444191,step_1,2,test
4444191,start,1,test
4444191,step_2,0,test
4444191,step_3,0,test
4444202,start,1,test
4444202,step_1,0,test
4444202,step_2,0,test
4444202,step_3,0,test
4444417,start,0,test
4444417,step_1,0,test
4444417,step_2,0,test
4444417,step_3,0,test
4444742,start,0,test
4444742,step_1,0,test
4444742,step_2,0,test
4444742,step_3,0,test
4445140,start,0,test
4445140,step_1,0,test
4445140,step_2,0,test
4445140,step_3,0,test
4446389,start,1,test
4446389,step_1,1,test
4446389,step_2,1,test
4446389,step_3,1,test
4446745,start,0,test
4446745,step_1,0,test
4446745,step_2,0,test
4446745,step_3,0,test
4446759,start,1,test
4446759,step_1,0,test
4446759,step_2,0,test
4446759,step_3,0,test
4447213,start,1,test
4447213,step_1,1,test
4447213,step_2,1,test
4447213,step_3,1,test
4447602,start,0,test
4447602,step_1,0,test
4447602,step_2,0,test
4447602,step_3,0,test
4447831,start,0,test
4447831,step_1,0,test
4447831,step_2,0,test
4447831,step_3,0,test
4448053,start,1,test
4448053,step_1,0,test
4448053,step_2,0,test
4448053,step_3,0,test
4448196,start,0,test
4448196,step_1,0,test
4448196,step_2,0,test
4448196,step_3,0,test
4448529,start,1,test
4448582,start,0,test
4448582,step_1,0,test
4448582,step_2,0,test
4448582,step_3,0,test
4449333,start,0,test
4449333,step_1,0,test
4449333,step_2,0,test
4449333,step_3,0,test
4449592,start,2,test
4449592,step_1,1,test
4449592,step_2,0,test
4449592,step_3,0,test
4449968,step_3,1,test
4449968,start,0,test
4449968,step_1,0,test
4449968,step_2,0,test
4450530,start,1,test
4450530,step_1,0,test
4450530,step_2,0,test
4450530,step_3,0,test
4450581,start,1,test
4450581,step_1,0,test
4450581,step_2,0,test
4450581,step_3,0,test
4450932,start,0,test
4450932,step_1,0,test
4450932,step_2,0,test
4450932,step_3,0,test
4450982,start,0,test
4451377,start,1,test
4451377,step_1,0,test
4451377,step_2,0,test
4451377,step_3,0,test
4451419,start,1,test
4451419,step_1,1,test
4451419,step_2,1,test
4451593,step_1,3,test
4451593,start,1,test
4451593,step_2,1,test
4451593,step_3,1,test
4452247,start,1,test
4452247,step_1,1,test
4452247,step_2,0,test
4452247,step_3,0,test
4452301,start,0,test
4452301,step_1,0,test
4452301,step_2,0,test
4452301,step_3,0,test
4452367,step_1,6,test
4452367,step_2,5,test
4452367,start,4,test
4453506,start,0,test
4453506,step_1,0,test
4453506,step_2,0,test
4453506,step_3,0,test
4453835,start,2,test
4453835,step_1,0,test
4453835,step_2,0,test
4453835,step_3,0,test
4454327,step_3,1,test
4454327,start,0,test
4454327,step_1,0,test
4454327,step_2,0,test
4454525,step_1,2,test
4454525,start,1,test
4455114,start,0,test
4455114,step_1,0,test
4455114,step_2,0,test
4455114,step_3,0,test
4455369,start,1,test
4455369,step_1,0,test
4455369,step_2,0,test
4455369,step_3,0,test
4455914,start,0,test
4455914,step_1,0,test
4455914,step_2,0,test
4455914,step_3,0,test
4456015,start,1,test
4456068,step_2,2,test
4456068,step_1,1,test
4456068,step_3,1,test
4456068,start,0,test
4456564,start,1,test
4456564,step_1,0,test
4456564,step_2,0,test
4456564,step_3,0,test
4456851,start,6,test
4456851,step_1,3,test
4456851,step_2,0,test
4456851,step_3,0,test
4456998,start,0,test
4456998,step_1,0,test
4457078,start,0,test
4457078,step_1,0,test
4457078,step_2,0,test
4457078,step_3,0,test
4457141,start,9,test
4457141,step_1,1,test
4457141,step_2,1,test
4457141,step_3,1,test
4457807,start,0,test
4457807,step_1,0,test
4457807,step_2,0,test
4457807,step_3,0,test
4458355,start,1,test
4458355,step_1,0,test
4458355,step_2,0,test
4458514,start,2,test
4458514,step_1,1,test
4458772,start,0,test
4458772,step_1,0,test
4458772,step_2,0,test
4458772,step_3,0,test
4458887,start,0,test
4458887,step_1,0,test
4458887,step_2,0,test
4458887,step_3,0,test
4459390,start,4,test
4459390,step_1,2,test
4459390,step_2,2,test
4459390,step_3,0,test
4459434,start,1,test
4459434,step_1,1,test
4459434,step_2,1,test
4459434,step_3,0,test
4460301,start,1,test
4460301,step_1,0,test
4460301,step_2,0,test
4460301,step_3,0,test
4460396,start,1,test
4462432,start,2,test
4462432,step_1,0,test
4462432,step_2,0,test
4462432,step_3,0,test
4462513,start,0,test
4462513,step_1,0,test
4462513,step_2,0,test
4462513,step_3,0,test
4462647,start,3,test
4462647,step_2,3,test
4462647,step_1,2,test
4462647,step_3,2,test
4462743,start,1,test
4462768,start,0,test
4462768,step_1,0,test
4462768,step_2,0,test
4462768,step_3,0,test
4463047,start,0,test
4463047,step_1,0,test
4463047,step_2,0,test
4463047,step_3,0,test
4464275,start,0,test
4464275,step_1,0,test
4464275,step_2,0,test
4464275,step_3,0,test
4464535,start,1,test
4464535,step_1,0,test
4464535,step_2,0,test
4464535,step_3,0,test
4464722,start,0,test
4464722,step_1,0,test
4464722,step_2,0,test
4464722,step_3,0,test
4464723,start,3,test
4464851,start,0,test
4464851,step_1,0,test
4465200,step_1,1,test
4465200,step_2,1,test
4465200,start,0,test
4465200,step_3,0,test
4465442,start,0,test
4465442,step_1,0,test
4465442,step_2,0,test
4465442,step_3,0,test
4467317,step_1,2,test
4467317,step_2,2,test
4467317,start,1,test
4467317,step_3,0,test
4467580,start,0,test
4467580,step_1,0,test
4468190,start,0,test
4468190,step_1,0,test
4468190,step_2,0,test
4468190,step_3,0,test
4468249,start,9,test
4468249,step_1,3,test
4468249,step_2,2,test
4468249,step_3,1,test
4468636,start,0,test
4468636,step_1,0,test
4468636,step_2,0,test
4468636,step_3,0,test
4469300,step_1,3,test
4469300,start,2,test
4469300,step_2,2,test
4470019,start,2,test
4470019,step_1,2,test
4470019,step_2,1,test
4470019,step_3,0,test
4471245,step_2,1,test
4471245,step_3,1,test
4471245,start,0,test
4471245,step_1,0,test
4471620,start,1,test
4471620,step_1,0,test
4471620,step_2,0,test
4471620,step_3,0,test
4472483,start,0,test
4472483,step_1,0,test
4472483,step_2,0,test
4472483,step_3,0,test
4472571,start,2,test
4472872,start,2,test
4473025,start,2,test
4473025,step_1,2,test
4473025,step_2,2,test
4473025,step_3,2,test
4473146,start,0,test
4473543,start,0,test
4473543,step_1,0,test
4473543,step_2,0,test
4473543,step_3,0,test
4474021,start,0,test
4474326,start,5,test
4474326,step_1,3,test
4474326,step_2,0,test
4474326,step_3,0,test
4474615,start,0,test
4474615,step_1,0,test
4474615,step_2,0,test
4474615,step_3,0,test
4474897,start,2,test
4474897,step_1,1,test
4474897,step_2,1,test
4474897,step_3,0,test
4474907,start,0,test
4474907,step_1,0,test
4474907,step_2,0,test
4474907,step_3,0,test
4474993,start,0,test
4474993,step_1,0,test
4474993,step_2,0,test
4474993,step_3,0,test
4475114,start,0,test
4475114,step_1,0,test
4475114,step_2,0,test
4475114,step_3,0,test
4475433,start,0,test
4475433,step_1,0,test
4475433,step_2,0,test
4475433,step_3,0,test
4475466,step_2,3,test
4475466,start,1,test
4475466,step_1,1,test
4475466,step_3,0,test
4475862,start,1,test
4475862,step_1,1,test
4475862,step_2,0,test
4475862,step_3,0,test
4476213,start,0,test
4476213,step_1,0,test
4476213,step_2,0,test
4476213,step_3,0,test
4476320,start,8,test
4476320,step_2,8,test
4476320,step_3,7,test
4476320,step_1,6,test
4476408,start,0,test
4476408,step_1,0,test
4476408,step_2,0,test
4476473,start,0,test
4476473,step_1,0,test
4476473,step_2,0,test
4476473,step_3,0,test
4476507,start,0,test
4476507,step_1,0,test
4476507,step_2,0,test
4476507,step_3,0,test
4476550,start,2,test
4476550,step_1,1,test
4476550,step_2,0,test
4476550,step_3,0,test
4476797,start,0,test
4476797,step_1,0,test
4476926,start,0,test
4476926,step_1,0,test
4476926,step_2,0,test
4476926,step_3,0,test
4476976,start,0,test
4476976,step_1,0,test
4476976,step_2,0,test
4476976,step_3,0,test
4477529,start,11,test
4477529,step_1,3,test
4477529,step_2,1,test
4477529,step_3,1,test
4477654,start,4,test
4477654,step_1,3,test
4477654,step_2,0,test
4477654,step_3,0,test
4477890,start,1,test
4477890,step_1,0,test
4477890,step_2,0,test
4477890,step_3,0,test
4477919,start,1,test
4477919,step_1,1,test
4477919,step_2,0,test
4477919,step_3,0,test
4478568,step_1,3,test
4478568,step_2,2,test
4478568,start,1,test
4478909,start,1,test
4478909,step_1,0,test
4478909,step_2,0,test
4478909,step_3,0,test
4479167,start,0,test
4479167,step_1,0,test
4479297,start,4,test
4479820,start,0,test
4479820,step_1,0,test
4479820,step_2,0,test
4479820,step_3,0,test
4479932,start,0,test
4481489,start,0,test
4481489,step_1,0,test
4481489,step_2,0,test
4481489,step_3,0,test
4481563,start,1,test
4481563,step_1,1,test
4481563,step_2,0,test
4481563,step_3,0,test
4481852,start,1,test
4481852,step_1,1,test
4481852,step_2,0,test
4481852,step_3,0,test
4482250,start,0,test
4482250,step_1,0,test
4482250,step_2,0,test
4482250,step_3,0,test
4482418,start,3,test
4482916,start,0,test
4482916,step_1,0,test
4482916,step_2,0,test
4482916,step_3,0,test
4483412,step_1,5,test
4483412,start,4,test
4483412,step_2,0,test
4483412,step_3,0,test
4483474,start,0,test
4483474,step_1,0,test
4483474,step_2,0,test
4483474,step_3,0,test
4483567,start,0,test
4483567,step_1,0,test
4483567,step_2,0,test
4483567,step_3,0,test
4484976,step_1,1,test
4484976,start,0,test
4484976,step_2,0,test
4484976,step_3,0,test
4485581,start,0,test
4485581,step_1,0,test
4485581,step_2,0,test
4485581,step_3,0,test
4486410,step_2,4,test
4486410,step_1,3,test
4486410,start,2,test
4486410,step_3,2,test
4486685,start,0,test
4486685,step_1,0,test
4486861,start,3,test
4487774,start,0,test
4487774,step_1,0,test
4487774,step_2,0,test
4487774,step_3,0,test
4487800,start,0,test
4487800,step_1,0,test
4487800,step_2,0,test
4487800,step_3,0,test
4488610,start,2,test
4488610,step_1,0,test
4488610,step_2,0,test
4488610,step_3,0,test
4488934,start,0,test
4488934,step_1,0,test
4488934,step_2,0,test
4489310,start,0,test
4489310,step_1,0,test
4489310,step_2,0,test
4489310,step_3,0,test
4489530,start,2,test
4489530,step_1,1,test
4489530,step_2,1,test
4489530,step_3,0,test
4490407,start,1,test
4490407,step_1,0,test
4490407,step_2,0,test
4490407,step_3,0,test
4490726,start,0,test
4490726,step_1,0,test
4490726,step_2,0,test
4490726,step_3,0,test
4490987,start,0,test
4490987,step_1,0,test
4490987,step_2,0,test
4490987,step_3,0,test
4491592,start,0,test
4491592,step_1,0,test
4491592,step_2,0,test
4491592,step_3,0,test
4492125,start,0,test
4492817,start,0,test
4492817,step_1,0,test
4493022,start,0,test
4493022,step_1,0,test
4493022,step_2,0,test
4493022,step_3,0,test
4493573,step_1,2,test
4493573,step_2,2,test
4493573,start,1,test
4493573,step_3,1,test
4493581,start,0,test
4494169,start,0,test
4494169,step_1,0,test
4494169,step_2,0,test
4494169,step_3,0,test
4494220,start,0,test
4494220,step_1,0,test
4494220,step_2,0,test
4494220,step_3,0,test
4494333,start,0,test
4494333,step_1,0,test
4494333,step_2,0,test
4494333,step_3,0,test
4494418,step_1,2,test
4494418,start,1,test
4494418,step_2,1,test
4494418,step_3,0,test
4494555,start,1,test
4494555,step_1,1,test
4494555,step_2,1,test
4494555,step_3,1,test
4495039,start,3,test
4495039,step_1,1,test
4495039,step_2,1,test
4495039,step_3,1,test
4495812,start,1,test
4495812,step_1,0,test
4495887,step_3,1,test
4495887,start,0,test
4495887,step_1,0,test
4495887,step_2,0,test
4495996,step_1,1,test
4495996,step_2,1,test
4495996,start,0,test
4495996,step_3,0,test
4496283,start,8,test
4496283,step_3,8,test
4496283,step_2,5,test
4496283,step_1,2,test
4496752,start,0,test
4496752,step_1,0,test
4496752,step_2,0,test
4496752,step_3,0,test
4497644,start,1,test
4497644,step_1,0,test
4497644,step_2,0,test
4498379,start,7,test
4498379,step_1,4,test
4498379,step_2,2,test
4498441,start,2,test
4498441,step_1,1,test
4498441,step_2,1,test
4498441,step_3,1,test
4498691,start,1,test
4498691,step_1,1,test
4498691,step_2,0,test
4498691,step_3,0,test
4498809,start,3,test
4498809,step_1,0,test
4498809,step_2,0,test
4498809,step_3,0,test
4498925,start,0,test
4498925,step_1,0,test
4498925,step_2,0,test
4498925,step_3,0,test
4499048,start,4,test
4499048,step_1,3,test
4499048,step_2,0,test
4499048,step_3,0,test
4499306,start,1,test
4499306,step_1,1,test
4499306,step_2,0,test
4499306,step_3,0,test
4499654,start,0,test
4499654,step_1,0,test
4499654,step_2,0,test
4499654,step_3,0,test
4499814,start,0,test
4499814,step_1,0,test
4499814,step_2,0,test
4499814,step_3,0,test
4499901,start,1,test
4499901,step_1,1,test
4499901,step_2,0,test
4499901,step_3,0,test
4500109,start,1,test
4500109,step_1,1,test
4500109,step_2,0,test
4500109,step_3,0,test
4500155,start,0,test
4500155,step_1,0,test
4500155,step_2,0,test
4500155,step_3,0,test
4500258,start,1,test
4500258,step_1,0,test
4500258,step_2,0,test
4500258,step_3,0,test
4500691,start,2,test
4500691,step_1,1,test
4500691,step_2,0,test
4500691,step_3,0,test
4501347,start,3,test
4501407,start,0,test
4501407,step_1,0,test
4501407,step_2,0,test
4501407,step_3,0,test
4502190,start,0,test
4502190,step_1,0,test
4502307,step_2,1,test
4502307,step_3,1,test
4502307,start,0,test
4502307,step_1,0,test
4502448,step_1,1,test
4502448,step_2,1,test
4502448,start,0,test
4502448,step_3,0,test
4502570,start,2,test
4502570,step_1,0,test
4502570,step_2,0,test
4502817,start,1,test
4502817,step_1,0,test
4502817,step_2,0,test
4503048,start,2,test
4503048,step_1,0,test
4503048,step_2,0,test
4503048,step_3,0,test
4503102,start,2,test
4503102,step_1,2,test
4503102,step_2,1,test
4503102,step_3,0,test
4503213,start,2,test
4503213,step_1,1,test
4503213,step_2,0,test
4503213,step_3,0,test
4503636,start,0,test
4503636,step_1,0,test
4503636,step_2,0,test
4503636,step_3,0,test
4504411,start,6,test
4504578,start,1,test
4504578,step_1,1,test
4504578,step_2,0,test
4504578,step_3,0,test
4505583,start,1,test
4505583,step_1,1,test
4505692,start,1,test
4505692,step_1,1,test
4505692,step_2,0,test
4505692,step_3,0,test
4506445,start,2,test
4506445,step_1,0,test
4506445,step_2,0,test
4506445,step_3,0,test
4506515,start,1,test
4506825,start,3,test
4506825,step_1,0,test
4507502,start,0,test
4507502,step_1,0,test
4507502,step_2,0,test
4507502,step_3,0,test
4507678,start,0,test
4507678,step_1,0,test
4507678,step_2,0,test
4507678,step_3,0,test
4507847,start,0,test
4507847,step_1,0,test
4507847,step_2,0,test
4507847,step_3,0,test
4508248,start,1,test
4508248,step_1,0,test
4508628,start,0,test
4508628,step_1,0,test
4508628,step_2,0,test
4508628,step_3,0,test
4508854,start,1,test
4508854,step_1,1,test
4508854,step_2,0,test
4508854,step_3,0,test
4510805,step_1,2,test
4510805,start,1,test
4510805,step_2,1,test
4511178,start,1,test
4511178,step_1,0,test
4513466,step_1,1,test
4513466,step_2,1,test
4513466,start,0,test
4513466,step_3,0,test
4513721,start,0,test
4513721,step_1,0,test
4513721,step_2,0,test
4513721,step_3,0,test
4514081,step_1,1,test
4514081,step_2,1,test
4514081,start,0,test
4514081,step_3,0,test
4514170,start,2,test
4514170,step_1,1,test
4514170,step_2,0,test
4514170,step_3,0,test
4514205,start,1,test
4514205,step_1,1,test
4514267,step_1,1,test
4514267,step_2,1,test
4514267,start,0,test
4514267,step_3,0,test
4514549,start,1,test
4514930,start,2,test
4514930,step_1,0,test
4514930,step_2,0,test
4514930,step_3,0,test
4515949,start,0,test
4515949,step_1,0,test
4515949,step_2,0,test
4516111,start,1,test
4516111,step_3,1,test
4516111,step_1,0,test
4516111,step_2,0,test
4516293,start,2,test
4516293,step_1,1,test
4516293,step_2,1,test
4516293,step_3,0,test
4518527,start,2,test
4518751,start,1,test
4518751,step_1,1,test
4518751,step_2,0,test
4518751,step_3,0,test
4518867,start,0,test
4519203,start,1,test
