visit_id,time_elapsed,client_id,client_age,age_category
37783251_79406720757_964979,4.583333333333333,3449157,26.0,young
377984412_21088706180_532297,5.133333333333334,6400868,70.0,senior
377986493_6391607481_598681,6.616666666666666,13009,64.0,senior
378143065_35469259536_346375,2.3666666666666667,3787666,58.0,adult
378294507_60883262193_67717,2.0166666666666666,4075792,25.0,young
378473111_39661873868_477944,8.65,1564207,62.0,senior
378500763_43093667774_921156,3.283333333333333,6260281,54.0,adult
378620546_13808970723_658980,7.866666666666666,715865,66.0,senior
378683572_78317997494_115312,12.45,108438,28.0,young
378776452_71804365190_224389,4.483333333333333,8245227,68.0,senior
378800166_90004744013_815269,4.916666666666667,4473931,66.0,senior
378878244_52788717083_765421,3.1,1709388,48.0,adult
37893178_33593519288_704655,8.05,64871,47.0,adult
379079133_22336010847_53142,12.616666666666667,4885697,52.0,adult
379110477_76374049943_60100,3.9,8705320,44.0,adult
37913813_23992989008_700314,3.883333333333333,760259,42.0,adult
379234633_30302507643_84507,1.1333333333333333,262054,40.0,adult
379301854_42878046165_783270,2.35,8562036,51.0,adult
379398514_30405444847_23874,8.066666666666666,7621250,45.0,adult
379643257_8289922872_840982,8.266666666666667,7369337,72.0,senior
379646224_26638094148_441144,5.966666666666667,706633,50.0,adult
379658348_94736394070_522650,4.633333333333334,5512095,30.0,young
379701767_44133856332_551249,7.633333333333334,4337357,74.0,senior
379706446_99773467951_62425,2.9833333333333334,971597,60.0,senior
379723662_48447812962_530643,16.75,3725597,58.0,adult
379803026_39593427562_682555,4.116666666666666,966641,42.0,adult
379918333_88963594310_595061,3.0,1874782,26.0,young
380011521_25496657940_948404,10.916666666666666,179076,40.0,adult
380079613_39895576202_284863,4.066666666666666,9672983,32.0,adult
380155318_44096617457_500404,4.066666666666666,4857987,22.0,young
380169078_82300958516_787044,3.733333333333333,7243286,44.0,adult
380308268_62932394992_633268,5.05,1914789,32.0,adult
380326310_33295768948_421991,2.583333333333333,1337604,68.0,senior
380338424_72906694836_218535,1.25,6997208,25.0,young
380345905_70667830172_226565,5.5,3073523,58.0,adult
3804173_72788280196_730765,3.8666666666666663,1716372,74.0,senior
380432510_71671915468_277842,7.133333333333334,268441,30.0,young
380511172_30302017464_413713,4.5,6053509,30.0,young
380517014_16165374064_268840,4.65,7605909,28.0,young
380660903_75282755097_366537,13.3,240468,76.0,senior
38072263_86954374150_872642,2.55,634557,26.0,young
380767580_34109162229_844365,4.466666666666667,4273386,24.0,young
38077169_87608870666_77193,8.183333333333334,6351281,46.0,adult
380814874_44818051309_867753,4.5,7724739,38.0,adult
380934149_80081816156_276952,4.466666666666667,5724791,44.0,adult
380986078_75984649849_37715,6.433333333333334,6060618,38.0,adult
381014742_22440204212_836488,4.183333333333334,934442,42.0,adult
381020897_92331933710_440217,2.2666666666666666,3536676,38.0,adult
381084206_92005909218_307705,2.8666666666666667,3743973,58.0,adult
381093142_58348036645_922189,11.366666666666667,8409515,70.0,senior
381148334_67442174566_590955,2.283333333333333,4532488,62.0,senior
381180515_41458837417_609155,2.75,7305657,46.0,adult
381216104_80184727275_606458,2.8666666666666667,6966638,66.0,senior
381252609_11075787704_449625,7.316666666666666,6653347,56.0,adult
381592247_96290725126_104865,5.266666666666667,818084,36.0,adult
38160486_88504276273_177345,5.566666666666666,7343199,38.0,adult
38166641_58948529742_504288,12.016666666666667,240400,51.0,adult
381969706_64718200099_428623,2.1166666666666667,3070720,30.0,young
381990592_7832222575_629305,1.6666666666666667,7930269,30.0,young
382223900_86546918031_956865,4.916666666666667,6133343,26.0,young
382224868_52506731889_916648,1.4,7415537,49.0,adult
382326520_68167624054_962066,3.1666666666666665,9568973,74.0,senior
382332716_14358834906_37732,4.266666666666667,1515194,58.0,adult
382374199_55800677505_65440,16.183333333333334,320499,22.0,young
382380977_45019180031_240763,4.833333333333333,8726633,70.0,senior
382488572_86471975436_874290,18.65,835607,62.0,senior
382574130_65305796765_967937,10.083333333333334,6310288,28.0,young
382583622_116680207_407462,7.683333333333334,9734308,58.0,adult
382616836_45919639321_182352,4.65,9294027,62.0,senior
382657198_66699070632_448461,4.433333333333334,7120360,24.0,young
382661581_49498746600_130841,3.1,6871269,62.0,senior
382661599_3074150913_730226,1.9833333333333332,5985130,36.0,adult
382863409_32223115689_382818,5.933333333333334,8087297,45.0,adult
383071104_34589656138_419559,3.5,3595560,62.0,senior
383116499_43032566868_164344,4.366666666666666,1171953,56.0,adult
383247727_11959054361_38355,19.53333333333333,3871065,25.0,young
383265439_94084350390_471501,3.0,7903818,30.0,young
383320871_46133009624_128497,2.5,9990036,62.0,senior
383337071_59486735445_147595,3.55,4122934,23.0,young
383513228_32238237151_443238,3.55,6994813,42.0,adult
383517840_21209946856_773431,10.316666666666666,5746278,36.0,adult
38356653_5535533061_666321,2.0166666666666666,1583044,34.0,adult
383641012_70953520516_94348,6.933333333333334,9137627,50.0,adult
383648393_91795720553_854159,18.55,4000371,64.0,senior
383687460_55731234678_178826,1.2166666666666666,7658296,36.0,adult
383702289_19597211271_752834,3.583333333333333,6981798,44.0,adult
383726746_37430884757_71495,15.6,9909730,48.0,adult
383747824_58197848209_800865,5.883333333333334,1149016,32.0,adult
383851612_44616756769_972440,2.6166666666666667,4935419,38.0,adult
383881259_35223663210_122042,5.533333333333333,8213284,49.0,adult
383900719_38482997479_782885,4.433333333333334,4364429,32.0,adult
383993018_50957536555_781789,9.916666666666666,5944118,58.0,adult
384004604_47214456104_993460,6.05,2598411,28.0,young
38403070_61338218068_935632,17.733333333333334,1896533,38.0,adult
384201252_1984836663_603154,2.6333333333333333,3108095,74.0,senior
38421024_41198948945_337439,7.533333333333333,2639770,54.0,adult
384213772_95961352138_790234,4.716666666666667,2905481,74.0,senior
384217594_55099901199_97186,4.0,4578721,48.0,adult
384222739_34924954576_467376,5.416666666666667,7370539,60.0,senior
384242636_61872345062_284142,4.916666666666667,5651353,46.0,adult
384250379_80873171411_923539,11.233333333333333,691598,62.0,senior
384341803_63054246894_760915,4.25,3700934,24.0,young
384434021_97214280899_621063,17.166666666666668,6039700,68.0,senior
38452058_88683838536_461190,4.35,5448106,29.0,young
384526639_77730049537_713248,3.45,9364875,33.0,adult
384547607_77481633949_659258,1.6833333333333331,6648032,30.0,young
384588568_1658394118_96367,4.433333333333334,2363257,68.0,senior
384628789_60063317454_805498,1.3333333333333333,8774014,60.0,senior
384673626_90612579352_741350,2.183333333333333,7429692,26.0,young
384685520_537891156_816394,5.533333333333333,4051804,48.0,adult
384964190_56297113644_756748,2.033333333333333,8052264,38.0,adult
385170730_71715522137_933265,1.5,9243610,58.0,adult
385185333_70124423779_985582,1.75,3282755,30.0,young
38530271_16972133868_314121,4.4,7471592,24.0,young
385374991_46473521016_839732,16.95,6072217,60.0,senior
385528486_19554873030_534616,1.8833333333333333,860752,72.0,senior
385640763_92233272860_591825,3.183333333333333,1169134,40.0,adult
38573722_18782548408_502225,7.333333333333333,8234949,70.0,senior
385745036_55886612704_256346,5.416666666666667,8875746,34.0,adult
385792070_93761864978_882835,2.1666666666666665,2626001,58.0,adult
385839992_16146849115_63405,10.983333333333333,1516424,50.0,adult
385904159_19688898405_263253,6.033333333333333,613885,48.0,adult
385960683_32239760173_71888,5.466666666666667,2020501,44.0,adult
385988980_23364133792_729090,4.316666666666666,4965124,36.0,adult
386019400_147167186_228989,12.233333333333333,7733267,70.0,senior
386076091_15872090739_716963,2.25,5598921,59.0,adult
38615458_10680252284_73817,6.233333333333333,4919508,85.0,senior
386282262_28285753479_421628,3.2333333333333334,3385688,51.0,adult
38628694_20687698586_231512,4.466666666666667,2161393,66.0,senior
386300397_28901182770_306781,1.65,9358257,40.0,adult
386485573_59305626630_87195,8.916666666666666,8512553,46.0,adult
386543854_32968576025_90322,3.433333333333333,9059253,48.0,adult
386568347_60582037503_909779,4.45,6672662,66.0,senior
386578319_18836302842_476399,4.516666666666667,2228486,46.0,adult
386595572_25272076460_611372,2.45,1251756,42.0,adult
386762567_77097310028_810253,8.916666666666666,7492799,64.0,senior
386777730_21968747413_479215,4.1,593044,32.0,adult
386793604_18989546771_121040,12.733333333333333,6958819,32.0,adult
386794546_63811055958_664523,4.666666666666667,7733547,52.0,adult
38681430_73077431038_288481,4.083333333333333,5843778,38.0,adult
386816951_31819303981_229685,5.316666666666666,6542682,48.0,adult
386955949_19105142027_803369,2.15,4060334,26.0,young
386971266_98028325806_452622,27.966666666666665,4080024,62.0,senior
386974488_73690562162_677752,3.633333333333333,3041776,60.0,senior
386994797_85745795031_703306,2.333333333333333,1051377,48.0,adult
387014478_52468830947_56519,4.916666666666667,8209656,62.0,senior
387209543_29122115906_537706,6.466666666666667,2465843,58.0,adult
38722155_9824956683_863839,11.183333333333334,4319222,32.0,adult
387299772_51535810403_494059,5.533333333333333,7371217,24.0,young
387441919_68398091052_124753,10.683333333333334,9749944,30.0,young
387447144_36434414298_169212,9.716666666666669,4074198,64.0,senior
387581451_16271162242_594803,3.083333333333333,2689442,24.0,young
387694472_65834235312_150454,1.4833333333333334,6180642,30.0,young
387726817_18409563371_661614,1.1,1907211,66.0,senior
387753019_38179718624_306280,30.1,8968297,74.0,senior
387770574_57530593886_796123,2.466666666666667,323950,50.0,adult
387800350_69710314983_578142,1.4666666666666666,507138,34.0,adult
387828478_73261483554_386379,8.633333333333333,1547591,62.0,senior
387837390_93719368233_907523,2.95,82566,74.0,senior
387859184_83794494556_253122,2.85,3218370,52.0,adult
387870011_91521438737_955662,4.916666666666667,3018943,22.0,young
387870501_38833367147_38999,16.583333333333332,4592206,60.0,senior
38790999_53023301127_342645,11.3,4943848,58.0,adult
387952857_69357861642_92297,5.3,2663697,58.0,adult
387966739_80533061677_751967,14.433333333333334,5709764,62.0,senior
388070190_93470318752_272971,2.433333333333333,5226265,46.0,adult
388098348_49379620680_991779,3.983333333333333,2151221,34.0,adult
388143275_26159104892_120847,6.9,6213562,64.0,senior
388196935_28095696593_642046,3.566666666666667,268908,51.0,adult
388293337_49685148726_400398,1.7333333333333334,3253291,28.0,young
388369950_79232732733_768548,8.683333333333334,327337,73.0,senior
388393215_56274443889_208831,4.8,5544739,72.0,senior
388440285_18274045099_798071,8.05,2634727,62.0,senior
388472147_47678768278_800982,11.233333333333333,8943789,32.0,adult
388634521_64056165784_257280,4.233333333333333,8694252,51.0,adult
388661077_25385934753_271249,10.516666666666667,5000579,58.0,adult
388667985_15669353917_85144,5.583333333333333,720470,50.0,adult
388684199_37311624237_699796,9.533333333333331,4867711,23.0,young
388828542_74358313880_349165,15.666666666666666,2846274,28.0,young
38883818_82854773002_745844,8.966666666666667,9582430,58.0,adult
388852795_86367606707_819283,4.383333333333334,6441802,57.0,adult
38886873_16917382642_572054,1.65,3179251,39.0,adult
388870584_96809228280_471333,3.8333333333333335,7741281,62.0,senior
389014770_90669405471_70263,5.75,3418762,46.0,adult
389154260_53212229458_893599,8.366666666666667,3671491,56.0,adult
389186216_47461535725_110801,4.45,1198324,78.0,senior
389231199_16772453750_516067,2.7666666666666666,3221809,52.0,adult
389427650_83422260481_152819,2.6166666666666667,7787381,62.0,senior
389428527_83593711028_700743,5.7,8526067,70.0,senior
389490403_54568709867_931723,6.783333333333333,545887,59.0,adult
389504909_17445614548_493663,10.0,6674162,46.0,adult
389756567_35559280852_616898,19.966666666666665,6091610,66.0,senior
389765840_98066487361_924570,4.683333333333334,3663796,60.0,senior
389786137_84234335099_924161,4.716666666666667,9995400,50.0,adult
389995864_63198582452_672156,3.883333333333333,1558940,34.0,adult
390067004_84648893175_417368,2.35,3600673,78.0,senior
390089415_85754407450_843665,4.2,7280433,30.0,young
390191121_14806772362_655540,11.333333333333334,7521788,52.0,adult
390254052_50249731688_527915,10.866666666666667,5777764,28.0,young
390271971_26864402407_107706,3.5166666666666666,1717048,64.0,senior
390280268_98383773305_833347,2.7,6968255,53.0,adult
390317789_47211440032_519583,5.45,708197,30.0,young
390356880_17926294326_161527,1.9833333333333332,1131270,34.0,adult
390398962_90801658417_174714,1.9166666666666667,7389972,36.0,adult
390584123_18415431014_851855,3.4166666666666665,6745422,52.0,adult
390608110_9476405251_918886,11.133333333333333,7552544,68.0,senior
390640811_90637875895_451467,5.25,7153679,44.0,adult
390643140_9955746818_350693,3.45,4882043,31.0,young
390670975_3820544855_693563,3.6166666666666663,7783232,58.0,adult
390728695_56437381200_890774,3.733333333333333,512883,22.0,young
390732894_72273339096_767899,1.9,8821351,24.0,young
390771678_68197495164_410992,4.65,8731340,46.0,adult
390809229_27294141380_114562,4.083333333333333,1483712,66.0,senior
390839419_54367504104_50725,2.15,9602386,24.0,young
390944000_6289974620_223509,7.216666666666667,9313352,44.0,adult
391025410_20732543427_999405,4.233333333333333,8524358,66.0,senior
391265597_96685190879_721911,1.8833333333333333,8600149,34.0,adult
391309997_3986169594_837802,7.316666666666666,379788,46.0,adult
391314017_30915988603_818453,5.266666666666667,9731779,46.0,adult
391385118_52754873502_396268,5.533333333333333,9792435,52.0,adult
391399087_67458437360_435230,13.266666666666667,223224,30.0,young
39141636_92083363635_104746,8.116666666666667,926737,52.0,adult
391511009_80709473182_914603,3.816666666666667,4035951,70.0,senior
391550459_64938204369_600384,6.683333333333334,3191722,30.0,young
39160289_45583082464_864668,2.7666666666666666,1185791,66.0,senior
391693072_33136410853_531641,5.233333333333333,2294133,62.0,senior
391741586_57498511929_441015,4.483333333333333,2376070,30.0,young
391744253_91457588025_349430,1.3,7781235,34.0,adult
391752158_68341265247_701832,20.416666666666668,1061430,56.0,adult
39176691_83104254249_147340,3.1666666666666665,3356633,28.0,young
391779283_56121129760_685178,2.7333333333333334,9948277,30.0,young
391816488_39975187528_699553,2.7,2754914,52.0,adult
391985508_10194275059_82623,1.9166666666666667,7786651,86.0,senior
392026723_85629449546_382067,2.1,9106700,42.0,adult
392027040_33635949673_907010,5.55,3610018,58.0,adult
392074807_70581292280_19341,3.033333333333333,4431508,32.0,adult
392076106_60479677461_638472,6.716666666666667,522508,26.0,young
392110223_4646442197_369024,3.7,1579430,46.0,adult
392135596_79722824417_604309,6.383333333333334,531099,57.0,adult
392269213_95255964966_107890,4.3,1037841,28.0,young
392293980_95937683165_957896,8.083333333333334,3088189,24.0,young
392310317_47373641344_941465,11.266666666666667,2977461,60.0,senior
392358683_77014288430_248125,1.8333333333333333,2438878,26.0,young
392445786_49025356820_98238,2.816666666666667,7449147,26.0,young
392536317_68274698095_314357,3.05,2391782,61.0,senior
392539089_322406168_934364,4.266666666666667,2267878,73.0,senior
392542976_79289714407_790732,6.0,8341006,42.0,adult
392554130_13351554538_13202,29.266666666666666,6863814,70.0,senior
392560692_25877369781_337329,5.666666666666667,5223873,42.0,adult
392578244_28162116764_280617,1.4166666666666667,8648052,32.0,adult
392663452_68168160557_336508,2.316666666666667,8548327,40.0,adult
392725846_54183010053_282235,18.316666666666663,435580,48.0,adult
392765554_54850937745_93341,4.666666666666667,760441,65.0,senior
392829459_79681216289_421745,21.166666666666668,1435541,27.0,young
392862522_86641211860_416957,4.766666666666667,7409617,58.0,adult
39294061_97023885186_27462,4.533333333333333,8593784,46.0,adult
